UniteDescriptor;ClassNameForDebug;Nationalite;MotherCountry;UnitConcealmentBonus;ArmorDescriptorFront;ArmorDescriptorSides;ArmorDescriptorRear;ArmorDescriptorTop;MaxDamages;HitRollECM;NbSoldatInGroupeCombat;MaxSpeed;RoadSpeed;SpeedBonusOnRoad;MaxAcceleration;MaxDeceleration;TempsDemiTour;FuelCapacity;FuelMoveDuration;Autonomy;OpticalStrength;OpticalStrengthAltitude;IdentifyBaseProbability;TimeBetweenEachIdentifyRoll;TransportedSoldier;IsTowable;ProductionYear;UnitAttackValue;UnitDefenseValue;EvacuationTime;TravelDuration;RoleList;SpecialtiesList;Factory;Resource_CommandPoints;Resource_Tickets;RevealInfluence;UpgradeFromUnit;SupplyCapacity;UnlockableOrders;WeaponDescriptor;DeploymentShift;Altitude;AltitudeMax;AltitudeMin;AltitudeMinForRoll;MinRollSpeedForRoll;Speed;AgilityRadius;PitchAngle;RollAngle;PitchSpeed;RollSpeed;UpwardSpeed;TorqueManoeuvrability;CyclicManoeuvrability;MaxInclination;GFactorLimit;RotorArea
"Descriptor_Unit_Mi_8TV_s57_32_SOV";"Unit_Mi_8TV_s57_32_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;1500;950.0;;64;40;0.2;10.0;"Mi_8TV_s57_32_SOV";0;1981;80;80;;;"tank_B";"['appui']";"EDefaultFactoriesHelis";125;5;0;"Descriptor_Unit_Mi_8TV_s57_16_SOV";;"Descriptor_OrderAvailability_Mi_8TV_s57_32_SOV";"WeaponDescriptor_Mi_8TV_s57_32_SOV";;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_Mi_8TV_s80_SOV";"Unit_Mi_8TV_s80_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;1500;950.0;;64;40;0.2;10.0;"Mi_8TV_s80_SOV";0;1981;80;80;;;"tank_C";"['appui']";"EDefaultFactoriesHelis";100;5;0;"Descriptor_Unit_Mi_8TV_s57_32_SOV";;"Descriptor_OrderAvailability_Mi_8TV_s80_SOV";"WeaponDescriptor_Mi_8TV_s80_SOV";;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_Mi_8TZ_SOV";"Unit_Mi_8TZ_SOV";"ENationaliteAxis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;;;;42;10;0.13;15.0;"Mi_8TZ_SOV";0;1981;1;1;;;"tank_C";"['supply']";"EDefaultFactoriesLogistic";60;2;0;;1500.0;"Descriptor_OrderAvailability_Mi_8TZ_SOV";;;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_Mi_8T_DDR";"Unit_Mi_8T_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;1500;950.0;;64;40;0.2;10.0;"Mi_8T_DDR";0;1981;1;1;;;"tank_A";"['transport']";"EDefaultFactoriesHelis";110;5;0;"Descriptor_Unit_Mi_2_trans_DDR";;"Descriptor_OrderAvailability_Mi_8T_DDR";"WeaponDescriptor_Mi_8T_DDR";;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_Mi_8_supply_DDR";"Unit_Mi_8_supply_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;;;;42;10;0.13;15.0;"Mi_8_supply_DDR";0;1981;1;1;;;"tank_C";"['supply']";"EDefaultFactoriesLogistic";60;2;0;;1500.0;"Descriptor_OrderAvailability_Mi_8_supply_DDR";;;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_Mi_9_DDR";"Unit_Mi_9_DDR";"ENationaliteAxis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;225.0;;;18.0;18.0;5;1500;550.0;;85;120;0.26;8.0;"Mi_9_DDR";0;1981;1;1;;;"tank_C";"['hq']";"EDefaultFactoriesLogistic";100;5;0;;;"Descriptor_OrderAvailability_Mi_9_DDR";;;;;;;;;;;;;;36.0;60;60;60;1.8;380
"Descriptor_Unit_OH58C_CMD_US";"Unit_OH58C_CMD_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";4.0;0.0;;216.0;;;36.0;36.0;2;250;550.0;;85;120;0.26;8.0;"OH58C_CMD_US";0;1983;1;1;;;"tank_D";"['hq']";"EDefaultFactoriesLogistic";110;5;0;;;"Descriptor_OrderAvailability_OH58C_CMD_US";;;;;;;;;;;;;;36.0;110;130;89;2.5;90
"Descriptor_Unit_OH58C_Scout_US";"Unit_OH58C_Scout_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";4.0;0.0;;216.0;;;36.0;36.0;2;250;550.0;;191;120;0.56;4.0;"OH58C_Scout_US";0;1983;15;15;;;"tank_A";"['reco']";"EDefaultFactoriesRecons";80;2;0;;;"Descriptor_OrderAvailability_OH58C_Scout_US";"WeaponDescriptor_OH58C_Scout_US";2473.4982332155478;;;;;;;;;;;;36.0;110;130;89;2.5;90
"Descriptor_Unit_OH58D_Combat_Scout_US";"Unit_OH58D_Combat_Scout_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";4.0;0.0;;216.0;;;36.0;36.0;2;250;550.0;;233;120;0.73;3.0;"OH58D_Combat_Scout_US";0;1983;15;15;;;"tank_A";"['reco']";"EDefaultFactoriesRecons";100;2;0;"Descriptor_Unit_OH58C_Scout_US";;"Descriptor_OrderAvailability_OH58D_Combat_Scout_US";"WeaponDescriptor_OH58D_Combat_Scout_US";2473.4982332155478;;;;;;;;;;;;36.0;110;130;89;2.5;90
"Descriptor_Unit_OH58D_Kiowa_Warrior_US";"Unit_OH58D_Kiowa_Warrior_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";4.0;0.0;;216.0;;;36.0;36.0;2;250;550.0;;233;120;0.73;3.0;"OH58D_Kiowa_Warrior_US";0;1983;15;15;;;"tank_A";"['reco']";"EDefaultFactoriesRecons";155;2;0;"Descriptor_Unit_OH58D_Combat_Scout_US";;"Descriptor_OrderAvailability_OH58D_Kiowa_Warrior_US";"WeaponDescriptor_OH58D_Kiowa_Warrior_US";2473.4982332155478;;;;;;;;;;;;36.0;110;130;89;2.5;90
"Descriptor_Unit_OH58_CS_US";"Unit_OH58_CS_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";4.0;0.0;;216.0;;;36.0;36.0;2;250;480.0;;64;120;0.2;10.0;"OH58_CS_US";0;1983;1;1;;;"tank_C";"['AA']";"EDefaultFactoriesAT";80;5;0;;;"Descriptor_OrderAvailability_OH58_CS_US";"WeaponDescriptor_OH58_CS_US";;;;;;;;;;;;;36.0;110;130;89;2.5;90
"Descriptor_Unit_Puma_FR";"Unit_Puma_FR";"ENationaliteAllied";"FR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";6.0;0.0;;270.0;;;18.0;18.0;5;;;;42;10;0.13;15.0;"Puma_FR";0;1983;1;1;;;"tank_C";"['supply']";"EDefaultFactoriesLogistic";55;2;0;;1500.0;"Descriptor_OrderAvailability_Puma_FR";;;;;;;;;;;;;;36.0;100;100;70;2.0;380
"Descriptor_Unit_Puma_UK";"Unit_Puma_UK";"ENationaliteAllied";"UK";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";6.0;0.0;;270.0;;;18.0;18.0;5;800;300.0;;64;40;0.2;10.0;"Puma_UK";0;1983;1;1;;;"tank_C";"['transport']";"EDefaultFactoriesHelis";55;1;0;"Descriptor_Unit_Lynx_AH_Mk1_UK";;"Descriptor_OrderAvailability_Puma_UK";;;;;;;;;;;;;;36.0;100;100;70;2.0;380
"Descriptor_Unit_Super_Puma_FR";"Unit_Super_Puma_FR";"ENationaliteAllied";"FR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;270.0;;;18.0;18.0;5;800;300.0;;64;40;0.2;10.0;"Super_Puma_FR";0;1983;1;1;;;"tank_C";"['transport']";"EDefaultFactoriesHelis";55;1;0;"Descriptor_Unit_Alouette_III_FR";;"Descriptor_OrderAvailability_Super_Puma_FR";;;;;;;;;;;;;;36.0;100;100;70;2.0;380
"Descriptor_Unit_UH1D_RFA";"Unit_UH1D_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";6.0;0.0;;198.0;;;18.0;18.0;5;800;300.0;;64;40;0.2;10.0;"UH1D_RFA";0;1983;1;1;;;"tank_C";"['transport']";"EDefaultFactoriesHelis";50;1;0;"Descriptor_Unit_Bo_105_reco_RFA";;"Descriptor_OrderAvailability_UH1D_RFA";"WeaponDescriptor_UH1D_RFA";;;;;;;;;;;;;36.0;60;80;89;2.2;153
"Descriptor_Unit_UH1D_Supply_RFA";"Unit_UH1D_Supply_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";6.0;0.0;;184.5;;;18.0;18.0;5;;;;42;10;0.13;15.0;"UH1D_Supply_RFA";0;1983;1;1;;;"tank_D";"['supply']";"EDefaultFactoriesLogistic";50;2;0;;1000.0;"Descriptor_OrderAvailability_UH1D_Supply_RFA";;;;;;;;;;;;;;22.5;60;80;89;2.2;153
"Descriptor_Unit_UH60A_Black_Hawk_US";"Unit_UH60A_Black_Hawk_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;270.0;;;18.0;18.0;5;1000;600.0;;64;40;0.2;10.0;"UH60A_Black_Hawk_US";0;1983;1;1;;;"tank_B";"['transport']";"EDefaultFactoriesHelis";75;1;0;;;"Descriptor_OrderAvailability_UH60A_Black_Hawk_US";"WeaponDescriptor_UH60A_Black_Hawk_US";;;;;;;;;;;;;56.25;100;100;89;2.5;210
"Descriptor_Unit_UH60A_CO_US";"Unit_UH60A_CO_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;270.0;;;18.0;18.0;5;1000;600.0;;85;120;0.26;8.0;"UH60A_CO_US";0;1983;1;1;;;"tank_D";"['hq']";"EDefaultFactoriesLogistic";120;5;0;;;"Descriptor_OrderAvailability_UH60A_CO_US";"WeaponDescriptor_UH60A_CO_US";;;;;;;;;;;;;56.25;100;100;89;2.5;210
"Descriptor_Unit_UH60A_Supply_US";"Unit_UH60A_Supply_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";8.0;0.0;;247.5;;;18.0;18.0;5;;;;42;10;0.13;15.0;"UH60A_Supply_US";0;1983;1;1;;;"tank_B";"['supply']";"EDefaultFactoriesLogistic";60;2;0;;1500.0;"Descriptor_OrderAvailability_UH60A_Supply_US";;;;;;;;;;;;;;56.25;100;100;89;2.5;210
"Descriptor_Unit_A10_Thunderbolt_II_ATGM_US";"Unit_A10_Thunderbolt_II_ATGM_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.2;;409.5;;;;;;2000;200.0;;0;150;0.3;6.0;;;1975;5;5;15;12;"tank_A";"['AT', 'AT']";"EDefaultFactoriesPlanes";195;3;0;"Descriptor_Unit_A10_Thunderbolt_II_US";;"Descriptor_OrderAvailability_A10_Thunderbolt_II_ATGM_US";"WeaponDescriptor_A10_Thunderbolt_II_ATGM_US";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;409.5;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_A10_Thunderbolt_II_Rkt_US";"Unit_A10_Thunderbolt_II_Rkt_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.2;;409.5;;;;;;2000;200.0;;0;150;0.3;6.0;;;1975;5;5;15;12;"tank_B";"['appui', 'AT']";"EDefaultFactoriesPlanes";175;3;0;;;"Descriptor_OrderAvailability_A10_Thunderbolt_II_Rkt_US";"WeaponDescriptor_A10_Thunderbolt_II_Rkt_US";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;409.5;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_A10_Thunderbolt_II_US";"Unit_A10_Thunderbolt_II_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.2;;409.5;;;;;;2000;200.0;;0;150;0.3;6.0;;;1975;5;5;15;12;"tank_B";"['appui', 'AT']";"EDefaultFactoriesPlanes";200;3;0;;;"Descriptor_OrderAvailability_A10_Thunderbolt_II_US";"WeaponDescriptor_A10_Thunderbolt_II_US";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;409.5;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Alpha_Jet_A_clu_RFA";"Unit_Alpha_Jet_A_clu_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;702.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;4;4;15;11;"tank_D";"['appui', 'AA']";"EDefaultFactoriesPlanes";100;3;0;"Descriptor_Unit_Alpha_Jet_A_he_RFA";;"Descriptor_OrderAvailability_Alpha_Jet_A_clu_RFA";"WeaponDescriptor_Alpha_Jet_A_clu_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;702.0;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_Alpha_Jet_A_he_RFA";"Unit_Alpha_Jet_A_he_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;702.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;3;3;15;11;"tank_D";"['appui', 'AA']";"EDefaultFactoriesPlanes";85;3;0;"Descriptor_Unit_Alpha_Jet_A_rkt_RFA";;"Descriptor_OrderAvailability_Alpha_Jet_A_he_RFA";"WeaponDescriptor_Alpha_Jet_A_he_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;702.0;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_Alpha_Jet_A_nplm_RFA";"Unit_Alpha_Jet_A_nplm_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;702.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;4;4;15;11;"tank_D";"['appui', 'AA']";"EDefaultFactoriesPlanes";110;3;0;"Descriptor_Unit_Alpha_Jet_A_clu_RFA";;"Descriptor_OrderAvailability_Alpha_Jet_A_nplm_RFA";"WeaponDescriptor_Alpha_Jet_A_nplm_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;702.0;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_Alpha_Jet_A_rkt_RFA";"Unit_Alpha_Jet_A_rkt_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;702.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;4;4;15;11;"tank_D";"['appui', 'AA']";"EDefaultFactoriesPlanes";120;3;0;;;"Descriptor_OrderAvailability_Alpha_Jet_A_rkt_RFA";"WeaponDescriptor_Alpha_Jet_A_rkt_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;702.0;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_EF111_Raven";"Unit_EF111_Raven";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.6;;1089.0;;;;;;1000;200.0;;0;450;0.9;2.0;;;1979;5;5;15;10;"tank_B";"['sead', 'sead']";"EDefaultFactoriesPlanes";265;3;0;;;"Descriptor_OrderAvailability_EF111_Raven";"WeaponDescriptor_EF111_Raven";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;2120.141342756184;17;60;30.0;95;;;;;;
"Descriptor_Unit_F104G_Starfighter_AT_RFA";"Unit_F104G_Starfighter_AT_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;1386.0;;;;;;1000;100.0;;0;300;0.6;3.0;;;1979;5;5;15;10;"tank_D";"['AT', 'appui']";"EDefaultFactoriesPlanes";140;3;0;"Descriptor_Unit_F104G_Starfighter_HE_RFA";;"Descriptor_OrderAvailability_F104G_Starfighter_AT_RFA";"WeaponDescriptor_F104G_Starfighter_AT_RFA";;1413.4275618374559;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1386.0;2473.4982332155478;17;70;30.0;85;;;;;;
"Descriptor_Unit_F104G_Starfighter_HE_RFA";"Unit_F104G_Starfighter_HE_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;1386.0;;;;;;1000;100.0;;0;300;0.6;3.0;;;1979;4;4;15;10;"tank_D";"['appui', 'appui']";"EDefaultFactoriesPlanes";120;3;0;;;"Descriptor_OrderAvailability_F104G_Starfighter_HE_RFA";"WeaponDescriptor_F104G_Starfighter_HE_RFA";;1413.4275618374559;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1386.0;2473.4982332155478;17;70;30.0;85;;;;;;
"Descriptor_Unit_F104G_Starfighter_RFA";"Unit_F104G_Starfighter_RFA";"ENationaliteAllied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;1188.0;;;;;;1000;100.0;;0;300;0.6;3.0;;;1979;5;5;15;2;"tank_C";"['AA', 'appui']";"EDefaultFactoriesPlanes";125;3;0;;;"Descriptor_OrderAvailability_F104G_Starfighter_RFA";"WeaponDescriptor_F104G_Starfighter_RFA";;1413.4275618374559;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1188.0;2473.4982332155478;17;70;30.0;85;;;;;;
"Descriptor_Unit_F111E_Aardvark_CBU_US";"Unit_F111E_Aardvark_CBU_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1014.75;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_A";"['appui', 'appui']";"EDefaultFactoriesPlanes";250;3;0;"Descriptor_Unit_F111E_Aardvark_US";;"Descriptor_OrderAvailability_F111E_Aardvark_CBU_US";"WeaponDescriptor_F111E_Aardvark_CBU_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1014.75;2120.141342756184;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111E_Aardvark_US";"Unit_F111E_Aardvark_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1014.75;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_B";"['appui', 'appui']";"EDefaultFactoriesPlanes";215;3;0;;;"Descriptor_OrderAvailability_F111E_Aardvark_US";"WeaponDescriptor_F111E_Aardvark_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1014.75;2120.141342756184;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111E_Aardvark_napalm_US";"Unit_F111E_Aardvark_napalm_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1014.75;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_C";"['appui', 'appui']";"EDefaultFactoriesPlanes";215;3;0;"Descriptor_Unit_F111E_Aardvark_CBU_US";;"Descriptor_OrderAvailability_F111E_Aardvark_napalm_US";"WeaponDescriptor_F111E_Aardvark_napalm_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1014.75;2120.141342756184;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111F_Aardvark_CBU_US";"Unit_F111F_Aardvark_CBU_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1089.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_A";"['appui', 'appui']";"EDefaultFactoriesPlanes";250;3;0;"Descriptor_Unit_F111F_Aardvark_US";;"Descriptor_OrderAvailability_F111F_Aardvark_CBU_US";"WeaponDescriptor_F111F_Aardvark_CBU_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111F_Aardvark_LGB2_US";"Unit_F111F_Aardvark_LGB2_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1089.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_A";"['appui', 'appui']";"EDefaultFactoriesPlanes";355;3;0;"Descriptor_Unit_F111F_Aardvark_LGB_US";;"Descriptor_OrderAvailability_F111F_Aardvark_LGB2_US";"WeaponDescriptor_F111F_Aardvark_LGB2_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111F_Aardvark_LGB_US";"Unit_F111F_Aardvark_LGB_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1089.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_A";"['appui', 'appui']";"EDefaultFactoriesPlanes";160;3;0;;;"Descriptor_OrderAvailability_F111F_Aardvark_LGB_US";"WeaponDescriptor_F111F_Aardvark_LGB_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111F_Aardvark_US";"Unit_F111F_Aardvark_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1089.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_B";"['appui', 'appui']";"EDefaultFactoriesPlanes";215;3;0;;;"Descriptor_OrderAvailability_F111F_Aardvark_US";"WeaponDescriptor_F111F_Aardvark_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_F111F_Aardvark_napalm_US";"Unit_F111F_Aardvark_napalm_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;1089.0;;;;;;1000;100.0;;0;150;0.3;6.0;;;1979;5;5;15;10;"tank_C";"['appui', 'appui']";"EDefaultFactoriesPlanes";215;3;0;"Descriptor_Unit_F111F_Aardvark_CBU_US";;"Descriptor_OrderAvailability_F111F_Aardvark_napalm_US";"WeaponDescriptor_F111F_Aardvark_napalm_US";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1089.0;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_F15C_Eagle_AA2_US";"Unit_F15C_Eagle_AA2_US";"ENationaliteAllied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.4;;1485.0;;;;;;1000;100.0;;0;450;0.9;2.0;;;1979;5;5;15;1;"tank_A";"['AA', 'AA']";"EDefaultFactoriesPlanes";285;3;0;"Descriptor_Unit_F15C_Eagle_AA_US";;"Descriptor_OrderAvailability_F15C_Eagle_AA2_US";"WeaponDescriptor_F15C_Eagle_AA2_US";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1485.0;2120.141342756184;17;70;30.0;105;;;;;;
