UniteDescriptor;ClassNameForDebug;Nationalite;MotherCountry;UnitConcealmentBonus;ArmorDescriptorFront;ArmorDescriptorSides;ArmorDescriptorRear;ArmorDescriptorTop;MaxDamages;HitRollECM;Dangerousness;NbSoldatInGroupeCombat;MaxSpeed;RoadSpeed;SpeedBonusOnRoad;MaxAcceleration;MaxDeceleration;TempsDemiTour;FuelCapacity;FuelMoveDuration;Autonomy;OpticalStrength;OpticalStrengthAltitude;IdentifyBaseProbability;TimeBetweenEachIdentifyRoll;ProductionYear;IsTransporter;IsPlane;UnitAttackValue;UnitDefenseValue;EvacuationTime;TravelDuration;RoleList;SpecialtiesList;Factory;Resource_CommandPoints;RevealInfluence;UpgradeFromUnit;SupplyCapacity;UnlockableOrders;WeaponDescriptor;DeploymentShift;Altitude;AltitudeMax;AltitudeMin;AltitudeMinForRoll;MinRollSpeedForRoll;Speed;AgilityRadius;PitchAngle;RollAngle;PitchSpeed;RollSpeed;UpwardSpeed;TorqueManoeuvrability;CyclicManoeuvrability;MaxInclination;GFactorLimit;RotorArea
"Descriptor_Unit_F4F_Phantom_II_RKT2_RFA";"Unit_F4F_Phantom_II_RKT2_RFA";"Allied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;1000;100.0;;0;300;0.6;3.0;1979;0;1;5;5;15;10;"tank_C";"['appui', 'appui']";"Planes";140;0;"Descriptor_Unit_F4F_Phantom_II_RKT1_RFA";;"Descriptor_OrderAvailability_F4F_Phantom_II_RKT2_RFA";"WeaponDescriptor_F4F_Phantom_II_RKT2_RFA";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_F4_Wild_Weasel_US";"Unit_F4_Wild_Weasel_US";"Allied";"US";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.4;;;1039.5;;;;;;1000;100.0;;0;300;0.6;3.0;1979;0;1;5;5;15;10;"tank_C";"['sead', 'sead']";"Planes";245;0;;;"Descriptor_OrderAvailability_F4_Wild_Weasel_US";"WeaponDescriptor_F4_Wild_Weasel_US";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_G91_R3_Gina_HE_RFA";"Unit_G91_R3_Gina_HE_RFA";"Allied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;742.5;;;;;;1000;100.0;;0;150;0.3;6.0;1979;0;1;2;2;15;11;"tank_D";"['appui', 'AA']";"Planes";60;0;;;"Descriptor_OrderAvailability_G91_R3_Gina_HE_RFA";"WeaponDescriptor_G91_R3_Gina_HE_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;742.5;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_G91_R3_Gina_NPL_RFA";"Unit_G91_R3_Gina_NPL_RFA";"Allied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;742.5;;;;;;1000;100.0;;0;150;0.3;6.0;1979;0;1;5;5;15;11;"tank_C";"['appui', 'AA']";"Planes";150;0;;;"Descriptor_OrderAvailability_G91_R3_Gina_NPL_RFA";"WeaponDescriptor_G91_R3_Gina_NPL_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;742.5;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_G91_R3_Gina_RKT_RFA";"Unit_G91_R3_Gina_RKT_RFA";"Allied";"RFA";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;742.5;;;;;;1000;100.0;;0;150;0.3;6.0;1979;0;1;5;5;15;11;"tank_D";"['appui', 'AA']";"Planes";140;0;"Descriptor_Unit_G91_R3_Gina_HE_RFA";;"Descriptor_OrderAvailability_G91_R3_Gina_RKT_RFA";"WeaponDescriptor_G91_R3_Gina_RKT_RFA";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;742.5;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_Harrier_UK";"Unit_Harrier_UK";"Allied";"UK";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;687.15;;;;;;1000;100.0;;0;150;0.3;6.0;1979;0;1;5;5;15;3;"tank_C";"['AA', 'AA']";"Planes";135;0;;;"Descriptor_OrderAvailability_Harrier_UK";"WeaponDescriptor_Harrier_UK";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;687.15;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_21PFM_AA_DDR";"Unit_MiG_21PFM_AA_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;4;4;15;2;"tank_D";"['AA', 'AA']";"Planes";115;0;;;"Descriptor_OrderAvailability_MiG_21PFM_AA_DDR";"WeaponDescriptor_MiG_21PFM_AA_DDR";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;120;;;;;;
"Descriptor_Unit_MiG_21PFM_DDR";"Unit_MiG_21PFM_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;4;4;15;10;"tank_D";"['appui', 'AA']";"Planes";120;0;;;"Descriptor_OrderAvailability_MiG_21PFM_DDR";"WeaponDescriptor_MiG_21PFM_DDR";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;120;;;;;;
"Descriptor_Unit_MiG_21bis_AA2_DDR";"Unit_MiG_21bis_AA2_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_C";"['AA', 'AA']";"Planes";160;0;"Descriptor_Unit_MiG_21PFM_AA_DDR";;"Descriptor_OrderAvailability_MiG_21bis_AA2_DDR";"WeaponDescriptor_MiG_21bis_AA2_DDR";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;120;;;;;;
"Descriptor_Unit_MiG_21bis_HE_DDR";"Unit_MiG_21bis_HE_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;4;4;15;10;"tank_D";"['appui', 'AA']";"Planes";105;0;;;"Descriptor_OrderAvailability_MiG_21bis_HE_DDR";"WeaponDescriptor_MiG_21bis_HE_DDR";;1236.7491166077739;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;120;;;;;;
"Descriptor_Unit_MiG_23BN_AT_DDR";"Unit_MiG_23BN_AT_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;10;"tank_B";"['AT', 'AA']";"Planes";215;0;"Descriptor_Unit_MiG_23MF_DDR";;"Descriptor_OrderAvailability_MiG_23BN_AT_DDR";"WeaponDescriptor_MiG_23BN_AT_DDR";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_23MF_AA_DDR";"Unit_MiG_23MF_AA_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_B";"['AA', 'AA']";"Planes";165;0;;;"Descriptor_OrderAvailability_MiG_23MF_AA_DDR";"WeaponDescriptor_MiG_23MF_AA_DDR";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_23MF_DDR";"Unit_MiG_23MF_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;10;"tank_B";"['appui', 'AA']";"Planes";210;0;;;"Descriptor_OrderAvailability_MiG_23MF_DDR";"WeaponDescriptor_MiG_23MF_DDR";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_23ML_DDR";"Unit_MiG_23ML_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_B";"['AA', 'AA']";"Planes";170;0;"Descriptor_Unit_MiG_23MF_AA_DDR";;"Descriptor_OrderAvailability_MiG_23ML_DDR";"WeaponDescriptor_MiG_23ML_DDR";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_23ML_SOV";"Unit_MiG_23ML_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.1;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_C";"['AA', 'AA']";"Planes";135;0;;;"Descriptor_OrderAvailability_MiG_23ML_SOV";"WeaponDescriptor_MiG_23ML_SOV";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_23P_SOV";"Unit_MiG_23P_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_B";"['AA', 'AA']";"Planes";185;0;"Descriptor_Unit_MiG_23ML_SOV";;"Descriptor_OrderAvailability_MiG_23P_SOV";"WeaponDescriptor_MiG_23P_SOV";;1060.070671378092;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;2120.141342756184;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_27M_bombe_SOV";"Unit_MiG_27M_bombe_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;940.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;11;"tank_C";"['appui', 'AT']";"Planes";170;0;;;"Descriptor_OrderAvailability_MiG_27M_bombe_SOV";"WeaponDescriptor_MiG_27M_bombe_SOV";;706.7137809187279;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;940.5;3533.5689045936397;17;70;30.0;85;;;;;;
"Descriptor_Unit_MiG_27M_napalm_SOV";"Unit_MiG_27M_napalm_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;940.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;11;"tank_B";"['appui', 'AT']";"Planes";245;0;;;"Descriptor_OrderAvailability_MiG_27M_napalm_SOV";"WeaponDescriptor_MiG_27M_napalm_SOV";;706.7137809187279;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;940.5;3533.5689045936397;17;70;30.0;85;;;;;;
"Descriptor_Unit_MiG_27M_rkt_SOV";"Unit_MiG_27M_rkt_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;940.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;4;4;15;11;"tank_D";"['appui', 'AT']";"Planes";120;0;"Descriptor_Unit_MiG_27M_sead_SOV";;"Descriptor_OrderAvailability_MiG_27M_rkt_SOV";"WeaponDescriptor_MiG_27M_rkt_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;940.5;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_27M_sead_SOV";"Unit_MiG_27M_sead_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.5;;;940.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;11;"tank_D";"['sead', 'AT']";"Planes";210;0;"Descriptor_Unit_MiG_27M_napalm_SOV";;"Descriptor_OrderAvailability_MiG_27M_sead_SOV";"WeaponDescriptor_MiG_27M_sead_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;940.5;1413.4275618374559;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_29_AA_DDR";"Unit_MiG_29_AA_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_B";"['AA', 'appui']";"Planes";215;0;;;"Descriptor_OrderAvailability_MiG_29_AA_DDR";"WeaponDescriptor_MiG_29_AA_DDR";;777.3851590106008;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;1766.7844522968198;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_29_AA_SOV";"Unit_MiG_29_AA_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;2;"tank_B";"['AA', 'appui']";"Planes";215;0;;;"Descriptor_OrderAvailability_MiG_29_AA_SOV";"WeaponDescriptor_MiG_29_AA_SOV";;777.3851590106008;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;1766.7844522968198;17;70;30.0;105;;;;;;
"Descriptor_Unit_MiG_31M_SOV";"Unit_MiG_31M_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.4;;;1485.0;;;;;;2000;100.0;;0;450;0.9;2.0;1975;0;1;5;5;15;1;"tank_A";"['AA', 'AA']";"Planes";270;0;;;"Descriptor_OrderAvailability_MiG_31M_SOV";"WeaponDescriptor_MiG_31M_SOV";;1413.4275618374559;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1485.0;2473.4982332155478;17;70;30.0;85;;;;;;
"Descriptor_Unit_Su_22_AT_DDR";"Unit_Su_22_AT_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_A";"['AT', 'appui']";"Planes";225;0;;;"Descriptor_OrderAvailability_Su_22_AT_DDR";"WeaponDescriptor_Su_22_AT_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_22_DDR";"Unit_Su_22_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_B";"['appui', 'appui']";"Planes";235;0;"Descriptor_Unit_Su_22_RKT_DDR";;"Descriptor_OrderAvailability_Su_22_DDR";"WeaponDescriptor_Su_22_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_22_RKT_DDR";"Unit_Su_22_RKT_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_D";"['appui', 'appui']";"Planes";135;0;;;"Descriptor_OrderAvailability_Su_22_RKT_DDR";"WeaponDescriptor_Su_22_RKT_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_22_SEAD_DDR";"Unit_Su_22_SEAD_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.4;;;1039.5;;;;;;2000;200.0;;0;300;0.6;3.0;1975;0;1;5;5;15;10;"tank_B";"['sead', 'appui']";"Planes";240;0;"Descriptor_Unit_Su_22_AT_DDR";;"Descriptor_OrderAvailability_Su_22_SEAD_DDR";"WeaponDescriptor_Su_22_SEAD_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_22_clu_DDR";"Unit_Su_22_clu_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_A";"['appui', 'appui']";"Planes";295;0;"Descriptor_Unit_Su_22_DDR";;"Descriptor_OrderAvailability_Su_22_clu_DDR";"WeaponDescriptor_Su_22_clu_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_22_nplm_DDR";"Unit_Su_22_nplm_DDR";"Axis";"DDR";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1039.5;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_A";"['appui', 'appui']";"Planes";310;0;"Descriptor_Unit_Su_22_clu_DDR";;"Descriptor_OrderAvailability_Su_22_nplm_DDR";"WeaponDescriptor_Su_22_nplm_DDR";;706.7137809187279;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1039.5;1413.4275618374559;17;60;30.0;95;;;;;;
"Descriptor_Unit_Su_24M_SOV";"Unit_Su_24M_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1089.0;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_A";"['appui', 'appui']";"Planes";265;0;;;"Descriptor_OrderAvailability_Su_24M_SOV";"WeaponDescriptor_Su_24M_SOV";;706.7137809187279;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1089.0;3533.5689045936397;17;70;30.0;85;;;;;;
"Descriptor_Unit_Su_24M_clu_SOV";"Unit_Su_24M_clu_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1089.0;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_B";"['appui', 'appui']";"Planes";230;0;"Descriptor_Unit_Su_24M_SOV";;"Descriptor_OrderAvailability_Su_24M_clu_SOV";"WeaponDescriptor_Su_24M_clu_SOV";;706.7137809187279;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1089.0;3533.5689045936397;17;70;30.0;85;;;;;;
"Descriptor_Unit_Su_24M_nplm_SOV";"Unit_Su_24M_nplm_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.2;;;1089.0;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;10;"tank_A";"['appui', 'appui']";"Planes";330;0;"Descriptor_Unit_Su_24M_clu_SOV";;"Descriptor_OrderAvailability_Su_24M_nplm_SOV";"WeaponDescriptor_Su_24M_nplm_SOV";;706.7137809187279;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1089.0;3533.5689045936397;17;70;30.0;85;;;;;;
"Descriptor_Unit_Su_25_SOV";"Unit_Su_25_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.1;;;555.75;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;12;"tank_B";"['AT', 'AT']";"Planes";190;0;"Descriptor_Unit_Su_25_rkt_SOV";;"Descriptor_OrderAvailability_Su_25_SOV";"WeaponDescriptor_Su_25_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;555.75;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Su_25_clu_SOV";"Unit_Su_25_clu_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.1;;;555.75;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;12;"tank_B";"['appui', 'AT']";"Planes";230;0;"Descriptor_Unit_Su_25_SOV";;"Descriptor_OrderAvailability_Su_25_clu_SOV";"WeaponDescriptor_Su_25_clu_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;555.75;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Su_25_he_SOV";"Unit_Su_25_he_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.1;;;555.75;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;12;"tank_A";"['appui', 'AT']";"Planes";255;0;"Descriptor_Unit_Su_25_nplm_SOV";;"Descriptor_OrderAvailability_Su_25_he_SOV";"WeaponDescriptor_Su_25_he_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;555.75;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Su_25_nplm_SOV";"Unit_Su_25_nplm_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.1;;;555.75;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;12;"tank_A";"['appui', 'AT']";"Planes";280;0;"Descriptor_Unit_Su_25_clu_SOV";;"Descriptor_OrderAvailability_Su_25_nplm_SOV";"WeaponDescriptor_Su_25_nplm_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;555.75;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Su_25_rkt_SOV";"Unit_Su_25_rkt_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";"ArmorDescriptor_Helico_3";"ArmorDescriptor_Helico_2";10.0;-0.1;;;555.75;;;;;;2000;200.0;;0;150;0.3;6.0;1975;0;1;5;5;15;12;"tank_C";"['appui', 'AT']";"Planes";160;0;;;"Descriptor_OrderAvailability_Su_25_rkt_SOV";"WeaponDescriptor_Su_25_rkt_SOV";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;555.75;706.7137809187279;17;45;30.0;120;;;;;;
"Descriptor_Unit_Su_27S_SOV";"Unit_Su_27S_SOV";"Axis";"SOV";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.3;;;1237.5;;;;;;2000;200.0;;0;450;0.9;2.0;1975;0;1;5;5;15;2;"tank_C";"['AA', 'AA']";"Planes";295;0;;;"Descriptor_OrderAvailability_Su_27S_SOV";"WeaponDescriptor_Su_27S_SOV";;1413.4275618374559;3533.5689045936397;176.67844522968198;706.7137809187279;65.0;1237.5;2473.4982332155478;17;70;30.0;85;;;;;;
"Descriptor_Unit_Tornado_ADV_SEAD_UK";"Unit_Tornado_ADV_SEAD_UK";"Allied";"UK";1.0;"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";"ArmorDescriptor_Helico_1";10.0;-0.5;;;1237.5;;;;;;2000;200.0;;0;300;0.6;3.0;1979;0;1;5;5;15;10;"tank_A";"['sead', 'appui']";"Planes";330;0;;;"Descriptor_OrderAvailability_Tornado_ADV_SEAD_UK";"WeaponDescriptor_Tornado_ADV_SEAD_UK";;494.69964664310953;3533.5689045936397;106.00706713780919;706.7137809187279;65.0;1237.5;1766.7844522968198;17;70;30.0;105;;;;;;
